 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    3.88872080E+00      3.78131092E-01     -9.04324253E-04

 Point O:
    3.88872080E+00      3.78131092E-01     -9.04324253E-04
 $parameters
repart = 2
distxo = 0.91244994
pntrat = 0.20000000
nptseg(1) =188
deltp1(1) = 0.0250000
deltpn(1) = 0.0250000
npr(1) = 40
deltr1(1) = 0.0050000
deltrn(1) = 0.0125000
npr(2) = 23
deltr1(2) =-0.0025000
deltrn(2) =-0.0250000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  500
relax= 1.0000E-01
pasmin= 1.0000E-02
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    2
'region:'    1
'nppol='  188  'nprad='   40
  2.39320696E+00  1.44300027E+00 -1.15796270E-03 -4.21460688E-01  5.47132255E-01
  2.34224574E+00  1.39871606E+00 -1.52752941E-03 -4.67645478E-01  5.30303427E-01
  2.30667094E+00  1.36592848E+00 -1.75048309E-03 -5.01131448E-01  5.15451841E-01
  2.29090176E+00  1.35001102E+00 -2.04044682E-03 -5.16313849E-01  5.08631625E-01
  2.26366552E+00  1.32251866E+00 -1.58710639E-03 -5.42125306E-01  4.95973408E-01
  2.25256795E+00  1.31017717E+00 -1.61268282E-03 -5.53386111E-01  4.90836088E-01
  2.22333213E+00  1.27631120E+00 -1.15221259E-03 -5.80140057E-01  4.77722980E-01
  2.20957245E+00  1.25881305E+00 -1.26887878E-03 -5.93652744E-01  4.70865231E-01
  2.18531899E+00  1.22776938E+00 -1.21915876E-03 -6.18624499E-01  4.55689011E-01
  2.16543032E+00  1.19953169E+00 -1.56265291E-03 -6.39636898E-01  4.43683934E-01
  2.15010118E+00  1.17688179E+00 -1.67159284E-03 -6.54987414E-01  4.34632878E-01
  2.11641164E+00  1.12467032E+00 -1.07645811E-03 -6.88701124E-01  4.12015904E-01
  2.09067407E+00  1.07895568E+00 -1.43570926E-03 -7.17291641E-01  3.90483806E-01
  2.07129553E+00  1.04252207E+00 -1.58138800E-03 -7.37652248E-01  3.74876968E-01
  2.05667818E+00  1.01493182E+00 -1.03348111E-03 -7.52040927E-01  3.62933400E-01
  2.03566506E+00  9.67710263E-01 -1.26985069E-03 -7.76395441E-01  3.39140379E-01
  2.02136948E+00  9.34034164E-01 -1.21782692E-03 -7.92735722E-01  3.22886669E-01
  2.00688993E+00  8.99496381E-01 -1.08367225E-03 -8.07877785E-01  3.07400343E-01
  1.99226503E+00  8.58071818E-01 -1.50088170E-03 -8.25003142E-01  2.87121548E-01
  1.98630373E+00  8.39868812E-01 -1.62684572E-03 -8.32115462E-01  2.77758854E-01
  1.97807958E+00  8.14366875E-01 -1.68763522E-03 -8.41798547E-01  2.64929245E-01
  1.96688587E+00  7.79656803E-01 -1.35689450E-03 -8.54295106E-01  2.47857929E-01
  1.96242043E+00  7.64724859E-01 -1.37583185E-03 -8.59690018E-01  2.40850283E-01
  1.94826132E+00  7.08977035E-01 -9.73463412E-04 -8.76242540E-01  2.11078688E-01
  1.93580572E+00  6.56672097E-01 -1.06522272E-03 -8.90537172E-01  1.84706188E-01
  1.92872790E+00  6.23719618E-01 -1.07843346E-03 -8.98678095E-01  1.68167319E-01
  1.92398164E+00  5.94216637E-01 -1.07288783E-03 -9.04238410E-01  1.52073531E-01
  1.91416702E+00  5.31279645E-01 -1.03948063E-03 -9.15814316E-01  1.18838344E-01
  1.90718070E+00  4.67943501E-01 -9.48343663E-04 -9.23979385E-01  8.51326597E-02
  1.90226354E+00  4.04312112E-01 -9.39384145E-04 -9.29884321E-01  5.10171652E-02
  1.90011521E+00  3.40530722E-01 -9.04354758E-04 -9.32223373E-01  1.69282350E-02
  1.89990331E+00  2.76648260E-01 -9.04347470E-04 -9.32168382E-01 -1.75056776E-02
  1.90255144E+00  2.12854112E-01 -9.44354375E-04 -9.28586160E-01 -5.15356266E-02
  1.90704789E+00  1.49129739E-01 -9.33418542E-04 -9.22584712E-01 -8.59000592E-02
  1.91214409E+00  1.02306540E-01 -1.02861325E-03 -9.16337970E-01 -1.10784639E-01
