 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    3.88872085E+00      3.78129067E-01      1.30026213E-03

 Point O:
    3.88872085E+00      3.78129067E-01      1.30026213E-03
 $parameters
repart = 2
distxo = 0.93589888
pntrat = 0.20000000
nptseg(1) =164
deltp1(1) = 0.0250000
deltpn(1) = 0.0250000
npr(1) = 20
deltr1(1) = 0.0100000
deltrn(1) = 0.0100000
npr(2) = 23
deltr1(2) =-0.0000100
deltrn(2) =-0.0000100
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax= 5000
relax= 1.0000E-01
pasmin= 1.0000E-02
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    2
'region:'    1
'nppol='  164  'nprad='   20
  1.84411603E+00  1.35250363E-01  1.29620601E-03 -8.77294771E-01 -8.28720283E-02
  1.85166095E+00  6.87014189E-02  1.29429905E-03 -8.67859219E-01 -1.14769957E-01
  1.85818461E+00  2.39284347E-02  1.28691935E-03 -8.60009122E-01 -1.35948703E-01
  1.86166707E+00  2.51873876E-03  1.29400440E-03 -8.55850135E-01 -1.46023324E-01
  1.87417875E+00 -6.31764653E-02  1.29625471E-03 -8.41456036E-01 -1.76554353E-01
  1.88911694E+00 -1.28286481E-01  1.29990195E-03 -8.24478600E-01 -2.06335354E-01
  1.90658888E+00 -1.92668246E-01  1.29626730E-03 -8.04786912E-01 -2.35259501E-01
  1.91522284E+00 -2.21175843E-01  1.29344485E-03 -7.95216341E-01 -2.47815509E-01
  1.92655665E+00 -2.56206417E-01  1.29615533E-03 -7.82826949E-01 -2.63009855E-01
  1.94900535E+00 -3.18777969E-01  1.29977269E-03 -7.59128908E-01 -2.89373378E-01
  1.95597919E+00 -3.36573515E-01  1.25068409E-03 -7.51945679E-01 -2.96666321E-01
  1.97388764E+00 -3.80269269E-01  1.29696030E-03 -7.33276585E-01 -3.14392820E-01
  1.99269904E+00 -4.22208155E-01  1.23212321E-03 -7.14041845E-01 -3.30924884E-01
  2.03106686E+00 -4.99405397E-01  1.26453815E-03 -6.75738579E-01 -3.59750055E-01
  2.05873578E+00 -5.49041695E-01  1.23919260E-03 -6.48809007E-01 -3.77214428E-01
  2.09780340E+00 -6.12566842E-01  1.28509739E-03 -6.11298470E-01 -3.98409542E-01
  2.13426678E+00 -6.65788743E-01  1.28258402E-03 -5.77373582E-01 -4.14857723E-01
  2.17403033E+00 -7.18455944E-01  1.28620965E-03 -5.40832259E-01 -4.30109735E-01
  2.19882855E+00 -7.48597921E-01  1.24297083E-03 -5.18538323E-01 -4.38337002E-01
  2.21569922E+00 -7.68176689E-01  1.26282726E-03 -5.03504715E-01 -4.43355899E-01
  2.26050810E+00 -8.16371831E-01  1.24015384E-03 -4.64098014E-01 -4.55145515E-01
  2.30583621E+00 -8.60256235E-01  1.29915218E-03 -4.24749059E-01 -4.65076230E-01
  2.32718530E+00 -8.79262678E-01  1.28810190E-03 -4.06679748E-01 -4.68922897E-01
  2.35433999E+00 -9.02002254E-01  1.25909362E-03 -3.83891744E-01 -4.73302633E-01
  2.39368733E+00 -9.32299406E-01  1.22667480E-03 -3.50792251E-01 -4.79026595E-01
  2.45786020E+00 -9.75433028E-01  1.29448277E-03 -2.96706564E-01 -4.87178946E-01
  2.52885865E+00 -1.01395651E+00  1.29835876E-03 -2.37695553E-01 -4.94706468E-01
  2.56968106E+00 -1.03231759E+00  1.29762084E-03 -2.04097671E-01 -4.98603060E-01
  2.59782765E+00 -1.04295822E+00  1.28637648E-03 -1.80670044E-01 -5.01669827E-01
  2.62825389E+00 -1.05323678E+00  1.29491940E-03 -1.55154091E-01 -5.05155017E-01
  2.65467012E+00 -1.06076097E+00  1.28717769E-03 -1.32846606E-01 -5.08524284E-01
  2.69928245E+00 -1.07071063E+00  1.29467403E-03 -9.49748112E-02 -5.14927848E-01
  2.74878438E+00 -1.07758828E+00  1.29978280E-03 -5.25547048E-02 -5.23259215E-01
  2.80961187E+00 -1.08072287E+00  1.30015987E-03  2.24679062E-04 -5.35098466E-01
  2.85532533E+00 -1.07895516E+00  1.30111826E-03  4.04853152E-02 -5.45274634E-01
  2.92080744E+00 -1.07081515E+00  1.30142816E-03  9.92870988E-02 -5.61363783E-01
  2.94074717E+00 -1.06703833E+00  1.30194391E-03  1.17524400E-01 -5.66569513E-01
  2.98730403E+00 -1.05571065E+00  1.30089282E-03  1.60751949E-01 -5.79221725E-01
  3.04349719E+00 -1.03775553E+00  1.29917940E-03  2.14272661E-01 -5.95091313E-01
  3.10138568E+00 -1.01436240E+00  1.29938515E-03  2.70968675E-01 -6.11805514E-01
  3.15013589E+00 -9.91257348E-01  1.30004669E-03  3.20933398E-01 -6.25126721E-01
  3.18024562E+00 -9.75038133E-01  1.28983622E-03  3.52992374E-01 -6.32834729E-01
  3.20223894E+00 -9.62455203E-01  1.28843564E-03  3.77082481E-01 -6.38078235E-01
  3.24853395E+00 -9.33442179E-01  1.28579914E-03  4.29477466E-01 -6.48302835E-01
  3.30741474E+00 -8.91584464E-01  1.26884996E-03  4.98472021E-01 -6.60016225E-01
  3.33866192E+00 -8.67330149E-01  1.29426184E-03  5.36758189E-01 -6.64985655E-01
  3.38062510E+00 -8.31816531E-01  1.27841716E-03  5.90978874E-01 -6.69624248E-01
  3.43338238E+00 -7.82591556E-01  1.26845369E-03  6.62361025E-01 -6.72297118E-01
  3.45856129E+00 -7.57074642E-01  1.27539993E-03  6.97087306E-01 -6.72557401E-01
  3.49463930E+00 -7.18251999E-01  1.23721462E-03  7.49156577E-01 -6.70439898E-01
  3.52883141E+00 -6.78667104E-01  1.26603009E-03  8.00760322E-01 -6.65476461E-01
  3.56422812E+00 -6.34337901E-01  1.27739262E-03  8.55724711E-01 -6.57787071E-01
  3.59155672E+00 -5.97649670E-01  1.26666832E-03  8.99501781E-01 -6.49174674E-01
  3.62025845E+00 -5.56545037E-01  1.27985969E-03  9.46811246E-01 -6.37013507E-01
  3.64713158E+00 -5.15122788E-01  1.24378639E-03  9.92169281E-01 -6.22936903E-01
  3.66918179E+00 -4.78898656E-01  1.21524867E-03  1.02995899E+00 -6.08962560E-01
  3.69591652E+00 -4.31980787E-01  1.26656746E-03  1.07668587E+00 -5.87863792E-01
  3.70336924E+00 -4.18115732E-01  1.23484437E-03  1.08995438E+00 -5.81290434E-01
  3.71782920E+00 -3.90400704E-01  1.26083222E-03  1.11593401E+00 -5.67159380E-01
  3.73665187E+00 -3.52127382E-01  1.25001268E-03  1.15004084E+00 -5.46529549E-01
  3.75692429E+00 -3.07674565E-01  1.22568450E-03  1.18708491E+00 -5.20272441E-01
  3.77912660E+00 -2.54582835E-01  1.24942164E-03  1.22828741E+00 -4.86440176E-01
