           4
$structures
Structure    1
          10
  0.9818544     -0.7990921    
   1.016190     -0.7997651    
   1.016080      -1.228840    
   1.152840      -1.366410    
   1.198559      -1.366656    
   1.240702      -1.366656    
   1.240598      -1.401288    
   1.137409      -1.401288    
  0.9756938      -1.228792    
  0.9818544     -0.7990921    
Structure    2
          15
   2.134010     -0.9730240    
   2.133881      -1.071697    
   1.861276      -1.238033    
   1.762707      -1.418229    
   1.300664      -1.421310    
   1.296389      -1.366933    
   1.674034      -1.365874    
   1.673892      -1.340229    
   1.674000      -1.328990    
   1.674000      -1.261990    
   1.682000      -1.253940    
   1.756414      -1.253967    
   1.768010      -1.211040    
   1.786030      -1.174280    
   2.134010     -0.9730240    
Structure    3
         -72
   2.134010     -0.9730240    
   2.189387     -0.8414786    
   2.377040     -0.3890230    
   2.353420     -0.4002470    
   2.351160     -0.3370780    
   2.352900     -0.2049710    
   2.353630     -6.7962803E-02
   2.354000      1.1959401E-07
   2.354000      0.0000000E+00
   2.353630      6.7963205E-02
   2.350820      0.2049460    
   2.351160      0.3370790    
   2.352300      0.4001780    
   2.377040      0.3890230    
   2.322900      0.5189200    
   2.245090      0.7091110    
   2.128200      0.9934241    
   2.069900       1.039750    
   1.784990       1.076880    
   1.647000       1.076750    
   1.607980       1.095250    
   1.371980       1.292080    
   1.372100       1.309540    
   1.418970       1.310170    
   1.419030       1.347830    
   1.379970       1.348150    
   1.360990       1.348040    
   1.327930       1.348280    
   1.310060       1.347760    
   1.280080       1.347730    
   1.280090       1.346690    
   1.279990       1.331040    
   1.262900       1.290300    
   1.257930       1.278220    
   1.248030       1.253900    
   1.241860       1.244410    
   1.238960       1.238110    
   1.233980       1.231060    
   1.227840       1.221430    
   1.222010       1.213980    
   1.214950       1.208140    
   1.209130       1.201650    
   1.200880       1.196310    
   1.195080       1.190790    
   1.190110       1.187720    
   1.185150       1.184620    
   1.182060       1.183350    
   1.181030       1.182920    
   1.161850       1.175900    
   1.147900       1.171970    
   1.133990       1.168970    
   1.115930       1.166060    
   1.108140       1.165650    
   1.096930       1.164640    
   1.055890       1.162800    
   1.046130       1.162130    
   1.042090       1.162230    
   1.029230       1.216570    
   1.000880       1.217210    
   1.011990       1.165020    
   1.016170       1.146700    
   1.017770       1.138390    
   1.017950       1.113080    
   1.018140       1.095770    
   1.018000       1.070000    
   1.018145       1.063740    
   1.017860       1.019220    
   1.016190       1.001320    
   1.016190      0.5000000    
   1.016190      0.0000000E+00
   1.016190     -0.5000000    
   1.016190     -0.7997651    
Structure 4
	  -2
   1.240702      -1.366656    
   1.296389      -1.366933    
$end
