           20
$structures
Structure    1
          71
   1.636630       1.515529    
   1.829903       1.453797    
   1.886506       1.299827    
   1.879006       1.299851    
   1.871506       1.299902    
   1.864007       1.299980    
   1.856507       1.300088    
   1.849009       1.300225    
   1.841511       1.300394    
   1.834013       1.300596    
   1.826517       1.300832    
   1.819022       1.301105    
   1.811528       1.301416    
   1.804037       1.301766    
   1.796547       1.302159    
   1.789060       1.302596    
   1.781575       1.303080    
   1.774094       1.303613    
   1.766617       1.304199    
   1.759145       1.304839    
   1.751677       1.305539    
   1.744216       1.306300    
   1.736762       1.307127    
   1.729316       1.308023    
   1.721879       1.308994    
   1.714452       1.310044    
   1.707038       1.311176    
   1.699639       1.312398    
   1.692255       1.313714    
   1.684890       1.315130    
   1.677546       1.316652    
   1.670226       1.318286    
   1.662934       1.320041    
   1.655674       1.321922    
   1.648450       1.323936    
   1.641266       1.326092    
   1.634129       1.328397    
   1.627044       1.330857    
   1.620018       1.333482    
   1.613058       1.336277    
   1.606172       1.339249    
   1.599368       1.342404    
   1.592655       1.345748    
   1.586041       1.349284    
   1.579536       1.353017    
   1.573149       1.356948    
   1.566887       1.361076    
   1.560761       1.365403    
   1.548794       1.374446    
   1.542959       1.379159    
   1.537281       1.384059    
   1.531764       1.389140    
   1.526413       1.394395    
   1.521231       1.399816    
   1.516218       1.405395    
   1.511376       1.411123    
   1.506705       1.416990    
   1.502202       1.422988    
   1.497866       1.429107    
   1.493693       1.435340    
   1.489680       1.441675    
   1.485821       1.448107    
   1.482115       1.454627    
   1.478554       1.461228    
   1.475134       1.467903    
   1.471850       1.474645    
   1.468699       1.481451    
   1.465673       1.488314    
   1.462770       1.495229    
   1.459983       1.502192    
   1.636630       1.515529    
Structure    2
         113
   1.324044       1.503630    
   1.323740       1.496136    
   1.323427       1.488643    
   1.323103       1.481150    
   1.322762       1.473657    
   1.322403       1.466166    
   1.322022       1.458676    
   1.321615       1.451187    
   1.321178       1.443699    
   1.320707       1.436214    
   1.320197       1.428732    
   1.319643       1.421252    
   1.319039       1.413776    
   1.318379       1.406305    
   1.317658       1.398840    
   1.316865       1.391382    
   1.315995       1.383933    
   1.315039       1.376494    
   1.313985       1.369069    
   1.312825       1.361659    
   1.311546       1.354269    
   1.310136       1.346902    
   1.308583       1.339565    
   1.306873       1.332262    
   1.304991       1.325003    
   1.302924       1.317793    
   1.300658       1.310643    
   1.298179       1.303565    
   1.295473       1.296570    
   1.292528       1.289673    
   1.289335       1.282886    
   1.285889       1.276225    
   1.282187       1.269702    
   1.278228       1.263332    
   1.269808       1.250918    
   1.265353       1.244885    
   1.260663       1.239032    
   1.255750       1.233365    
   1.250629       1.227886    
   1.245316       1.222592    
   1.239827       1.217481    
   1.234179       1.212546    
   1.228388       1.207780    
   1.222469       1.203174    
   1.216436       1.198719    
   1.210301       1.194405    
   1.204077       1.190221    
   1.197773       1.186158    
   1.191398       1.182206    
   1.184961       1.178357    
   1.178469       1.174602    
   1.171928       1.170933    
   1.165343       1.167343    
   1.158719       1.163825    
   1.152061       1.160372    
   1.145372       1.156979    
   1.138656       1.153642    
   1.131915       1.150354    
   1.125152       1.147111    
   1.118369       1.143910    
   1.111569       1.140747    
   1.104753       1.137619    
   1.097922       1.134521    
   1.091079       1.131453    
   1.084223       1.128411    
   1.077357       1.125393    
   1.070482       1.122396    
   1.063598       1.119420    
   1.056706       1.116462    
   1.049807       1.113520    
   1.042901       1.110594    
   1.035989       1.107682    
   1.029073       1.104783    
   1.022151       1.101895    
   1.015224       1.099019    
   1.008294       1.096152    
   1.001359       1.093295    
  0.9944211       1.090447    
  0.9874797       1.087606    
  0.9805353       1.084773    
  0.9735881       1.081947    
  0.9666382       1.079128    
  0.9596858       1.076315    
  0.9527310       1.073508    
  0.9457738       1.070706    
  0.9388146       1.067910    
  0.9318531       1.065120    
  0.9248896       1.062334    
  0.9179239       1.059554    
  0.9109563       1.056778    
  0.9039868       1.054008    
  0.8970151       1.051243    
  0.8900415       1.048482    
  0.8830658       1.045728    
  0.8760881       1.042978    
  0.8691080       1.040234    
  0.8621260       1.037495    
  0.8551416       1.034762    
  0.8481551       1.032035    
  0.8411661       1.029314    
  0.8341746       1.026599    
  0.8271806       1.023891    
  0.8201841       1.021190    
  0.8131846       1.018496    
  0.8061824       1.015809    
  0.7991775       1.013129    
  0.7921692       1.010458    
  0.7851578       1.007795    
  0.7781433       1.005141    
  0.7711254       1.002495    
  0.8394997       1.153623    
   1.202104       1.391178    
   1.324044       1.503630    
Structure    3
          80
  0.7520441     -0.9044350    
  0.7589327     -0.9074013    
  0.7658075     -0.9103990    
  0.7726689     -0.9134274    
  0.7795163     -0.9164872    
  0.7863495     -0.9195789    
  0.7931679     -0.9227028    
  0.7999713     -0.9258593    
  0.8067593     -0.9290489    
  0.8135314     -0.9322721    
  0.8202872     -0.9355295    
  0.8270261     -0.9388214    
  0.8337477     -0.9421487    
  0.8404512     -0.9455118    
  0.8471365     -0.9489114    
  0.8538029     -0.9523481    
  0.8604494     -0.9558226    
  0.8670757     -0.9593359    
  0.8736811     -0.9628882    
  0.8802646     -0.9664810    
  0.8868254     -0.9701146    
  0.8933631     -0.9737900    
  0.8998766     -0.9775084    
  0.9063647     -0.9812704    
  0.9128268     -0.9850771    
  0.9192618     -0.9889296    
  0.9256686     -0.9928287    
  0.9320461     -0.9967756    
  0.9383932      -1.000771    
  0.9447083      -1.004817    
  0.9509906      -1.008914    
  0.9572386      -1.013062    
  0.9634507      -1.017265    
  0.9696254      -1.021522    
  0.9757612      -1.025835    
  0.9818562      -1.030205    
  0.9879091      -1.034634    
  0.9939179      -1.039122    
  0.9998809      -1.043671    
   1.005796      -1.048282    
   1.011661      -1.052957    
   1.017475      -1.057695    
   1.023234      -1.062499    
   1.028937      -1.067370    
   1.034583      -1.072307    
   1.040167      -1.077313    
   1.051211      -1.087464    
   1.056669      -1.092608    
   1.062060      -1.097823    
   1.067381      -1.103108    
   1.072631      -1.108464    
   1.077808      -1.113891    
   1.082909      -1.119389    
   1.087932      -1.124958    
   1.092875      -1.130599    
   1.097737      -1.136310    
   1.102515      -1.142090    
   1.107208      -1.147941    
   1.111815      -1.153859    
   1.116334      -1.159844    
   1.120764      -1.165896    
   1.125105      -1.172013    
   1.129355      -1.178192    
   1.133515      -1.184433    
   1.137583      -1.190734    
   1.141561      -1.197092    
   1.145447      -1.203506    
   1.149244      -1.209974    
   1.152950      -1.216495    
   1.156569      -1.223064    
   1.160100      -1.229681    
   1.163545      -1.236343    
   1.166905      -1.243048    
   1.170182      -1.249794    
   1.173378      -1.256579    
   1.176494      -1.263401    
   1.179533      -1.270258    
   1.059883      -1.224094    
  0.7994685      -1.023591    
  0.7520441     -0.9044350    
Structure    4
          44
   1.912811      -1.223821    
   1.870836      -1.291385    
   1.727118      -1.365505    
   1.647676      -1.369471    
   1.652708      -1.363910    
   1.657843      -1.358442    
   1.663077      -1.353071    
   1.668411      -1.347799    
   1.673843      -1.342628    
   1.679371      -1.337559    
   1.684993      -1.332595    
   1.690707      -1.327737    
   1.696511      -1.322986    
   1.702403      -1.318345    
   1.708378      -1.313813    
   1.714437      -1.309392    
   1.720574      -1.305081    
   1.726788      -1.300882    
   1.733076      -1.296794    
   1.739435      -1.292816    
   1.752287      -1.285083    
   1.758779      -1.281326    
   1.765332      -1.277679    
   1.771945      -1.274141    
   1.778615      -1.270710    
   1.785338      -1.267386    
   1.792112      -1.264167    
   1.798934      -1.261051    
   1.805801      -1.258037    
   1.812713      -1.255124    
   1.819664      -1.252309    
   1.826654      -1.249590    
   1.833680      -1.246967    
   1.840741      -1.244436    
   1.847833      -1.241997    
   1.854955      -1.239646    
   1.862105      -1.237383    
