 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    1.44946942E+00     -9.45684086E-01      1.49556535E-06

 Point O:
    1.68785930E+00      7.13234668E-02      6.57086738E-02
 $parameters
repart = 2
distxo = 1.04457365
pntrat = 0.40000000
nptseg(1) = 12
deltp1(1) = 0.0300000
deltpn(1) = 0.0200000
nptseg(2) = 13
deltp1(2) = 0.0300000
deltpn(2) = 0.0200000
nptseg(3) = 53
deltp1(3) = 0.0750000
deltpn(3) = 0.0750000
npr(1) = 30
deltr1(1) =-0.0010000
deltrn(1) =-0.0020000
npr(2) = 30
deltr1(2) = 0.0005000
deltrn(2) = 0.0005000
npr(3) = 30
deltr1(3) = 0.0003000
deltrn(3) = 0.0030000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  800
relax= 2.0000E-02
pasmin= 1.0000E-06
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    3
'region:'    1
'nppol='   76  'nprad='   30
  1.83420185E+00 -6.33735426E-01 -9.90404548E-04 -3.01193967E-01  2.79031446E-01
  1.85882532E+00 -6.06388323E-01 -9.76572636E-04 -3.32635435E-01  2.92633084E-01
  1.87908752E+00 -5.82760377E-01 -9.66714638E-04 -3.59970453E-01  3.02679463E-01
  1.89791388E+00 -5.59964606E-01 -9.90681642E-04 -3.86644242E-01  3.10668799E-01
  1.91552868E+00 -5.37520207E-01 -9.78217083E-04 -4.12962046E-01  3.16996290E-01
  1.93183033E+00 -5.15815832E-01 -9.89772548E-04 -4.38160920E-01  3.21893428E-01
  1.94796826E+00 -4.93346421E-01 -9.80586398E-04 -4.64171058E-01  3.25519216E-01
  1.96521204E+00 -4.68117445E-01 -9.90210572E-04 -4.93072472E-01  3.27876060E-01
  2.02346089E+00 -3.70949539E-01 -9.70688056E-04 -5.96775077E-01  3.20675942E-01
  2.03395416E+00 -3.51017672E-01 -9.80164554E-04 -6.16149657E-01  3.16131232E-01
  2.04631043E+00 -3.26221869E-01 -9.77240420E-04 -6.39475906E-01  3.08591553E-01
  2.12771106E+00 -8.99813795E-02 -9.93978355E-04 -7.96918074E-01  1.68239399E-01
  2.14791635E+00  8.43614212E-02 -9.94070418E-04 -8.22801050E-01  1.70127925E-02
  2.14201842E+00  2.08428186E-01 -9.97977441E-04 -7.90990111E-01 -9.19810082E-02
  2.09507769E+00  4.09315525E-01 -9.96218830E-04 -6.59426423E-01 -2.35799804E-01
  2.05220161E+00  5.09501699E-01 -9.71989316E-04 -5.62899048E-01 -2.82017795E-01
  2.03454354E+00  5.42847331E-01 -9.46724654E-04 -5.26922056E-01 -2.92883363E-01
  1.85470452E+00  7.65702371E-01 -9.94604681E-04 -2.46773460E-01 -2.92156011E-01
  1.57326516E+00  8.75332137E-01 -9.93363662E-04  1.80490309E-02 -2.16159216E-01
  1.55256643E+00  8.72897547E-01 -9.96713301E-04  3.44216055E-02 -2.12586562E-01
  1.52485381E+00  8.66839462E-01 -9.91346431E-04  5.65082615E-02 -2.08589351E-01
  1.29584802E+00  6.83410161E-01 -9.90855354E-04  2.74488887E-01 -1.92701282E-01
  1.18711683E+00  4.75152360E-01 -9.77315147E-04  4.14506875E-01 -1.58798014E-01
  1.16090458E+00  3.98770405E-01 -9.87564196E-04  4.51633322E-01 -1.37493219E-01
  1.11311976E+00  1.53481729E-01 -9.86976919E-04  5.18115624E-01 -4.76948664E-02
  1.10949766E+00  1.03769587E-01 -9.97784821E-04  5.21650087E-01 -2.75738314E-02
  1.10908879E+00 -2.46090799E-02 -9.97356698E-04  5.16189495E-01  2.36943103E-02
  1.12424608E+00 -1.73581235E-01 -9.96791258E-04  4.83600367E-01  7.59940580E-02
  1.13351760E+00 -2.25827484E-01 -9.95324217E-04  4.65462936E-01  9.11812557E-02
  1.18406283E+00 -4.16149162E-01 -9.89158196E-04  3.73983877E-01  1.24744675E-01
  1.22522980E+00 -5.26804024E-01 -9.75081914E-04  3.04757155E-01  1.24384343E-01
  1.26416273E+00 -6.16360776E-01 -9.85645937E-04  2.42871073E-01  1.11878828E-01
  1.27150086E+00 -6.31975472E-01 -9.71809177E-04  2.31697232E-01  1.08664480E-01
  1.27493311E+00 -6.39308539E-01 -9.76024130E-04  2.26482164E-01  1.07008886E-01
  1.28676701E+00 -6.64010693E-01 -9.71252505E-04  2.08700903E-01  1.00997423E-01
  1.29883527E+00 -6.88716828E-01 -9.84144228E-04  1.90837474E-01  9.42421873E-02
  1.30331544E+00 -6.97735532E-01 -9.69415893E-04  1.84324491E-01  9.15976445E-02
  1.31768121E+00 -7.26407527E-01 -9.70936614E-04  1.63606777E-01  8.26175075E-02
  1.34126767E+00 -7.73462046E-01 -9.96238634E-04  1.30142166E-01  6.59862109E-02
  1.35902410E+00 -8.08729831E-01 -9.93846766E-04  1.05476285E-01  5.23322653E-02
  1.37830998E+00 -8.48546378E-01 -9.90866632E-04  7.86747354E-02  3.57078236E-02
  1.39733369E+00 -9.38862800E-01 -9.99006801E-04  3.62883661E-02 -1.14810997E-02
  1.37811984E+00 -9.69400419E-01 -1.00453590E-03  3.86520095E-02 -3.46591068E-02
  1.34780177E+00 -9.97154772E-01 -1.01515214E-03  4.78674914E-02 -5.89231265E-02
  1.32097123E+00 -1.01789031E+00 -1.00885495E-03  5.68872147E-02 -7.84311473E-02
  1.31330338E+00 -1.02317128E+00 -1.01306572E-03  5.96078174E-02 -8.35910372E-02
  1.30515094E+00 -1.02905464E+00 -1.00532269E-03  6.22112445E-02 -8.91883211E-02
  1.29041271E+00 -1.03905760E+00 -1.01433529E-03  6.67270459E-02 -9.89905913E-02
  1.26807641E+00 -1.05385882E+00 -1.00843112E-03  7.29271757E-02 -1.13543254E-01
  1.26336496E+00 -1.05682862E+00 -1.00085159E-03  7.42735687E-02 -1.16490257E-01
  1.25726707E+00 -1.06064795E+00 -1.01713787E-03  7.60127395E-02 -1.20240873E-01
