 
   33    33
 $r
 nr= 33
   1.65000E+00  1.72500E+00  1.80000E+00  1.87500E+00  1.95000E+00  2.02500E+00
   2.10000E+00  2.17500E+00  2.25000E+00  2.32500E+00  2.40000E+00  2.47500E+00
   2.55000E+00  2.62500E+00  2.70000E+00  2.77500E+00  2.85000E+00  2.92500E+00
   3.00000E+00  3.07500E+00  3.15000E+00  3.22500E+00  3.30000E+00  3.37500E+00
   3.45000E+00  3.52500E+00  3.60000E+00  3.67500E+00  3.75000E+00  3.82500E+00
   3.90000E+00  3.97500E+00  4.05000E+00
 $z
 nz= 33
  -1.90000E+00 -1.77344E+00 -1.64688E+00 -1.52031E+00 -1.39375E+00 -1.26719E+00
  -1.14062E+00 -1.01406E+00 -8.87500E-01 -7.60938E-01 -6.34375E-01 -5.07812E-01
  -3.81250E-01 -2.54687E-01 -1.28125E-01 -1.56250E-03  1.25000E-01  2.51563E-01
   3.78125E-01  5.04687E-01  6.31250E-01  7.57812E-01  8.84375E-01  1.01094E+00
   1.13750E+00  1.26406E+00  1.39062E+00  1.51719E+00  1.64375E+00  1.77031E+00
   1.89688E+00  2.02344E+00  2.15000E+00
 
 $psi
   4.59700E-01  4.40632E-01  4.22557E-01  4.05144E-01  3.87996E-01  3.70679E-01
   3.52711E-01  3.33474E-01  3.12031E-01  2.86440E-01  2.53837E-01  2.29237E-01
   2.15500E-01  2.13932E-01  2.15103E-01  2.10879E-01  2.18790E-01  2.41054E-01
   2.77432E-01  3.13763E-01  3.45226E-01  3.75297E-01  4.05274E-01  4.35888E-01
   4.67571E-01  5.00581E-01  5.35078E-01  5.71161E-01  6.08894E-01  6.48319E-01
   6.89458E-01  7.32317E-01  7.76890E-01  4.51785E-01  4.32505E-01  4.13428E-01
   3.94533E-01  3.75705E-01  3.56764E-01  3.37469E-01  3.17474E-01  2.96540E-01
   2.74731E-01  2.52930E-01  2.34254E-01  2.21615E-01  2.15373E-01  2.13541E-01
   2.15419E-01  2.24004E-01  2.40807E-01  2.64430E-01  2.91083E-01  3.18775E-01
   3.47246E-01  3.76724E-01  4.07562E-01  4.40050E-01  4.74304E-01  5.10379E-01
   5.48326E-01  5.88191E-01  6.30007E-01  6.73799E-01  7.19580E-01  7.67354E-01
   4.40947E-01  4.21293E-01  4.01450E-01  3.81541E-01  3.61635E-01  3.41778E-01
   3.21923E-01  3.01984E-01  2.82239E-01  2.63284E-01  2.45895E-01  2.31127E-01
   2.19959E-01  2.12956E-01  2.10333E-01  2.12328E-01  2.19320E-01  2.31437E-01
   2.48227E-01  2.68813E-01  2.92345E-01  3.18277E-01  3.46335E-01  3.76690E-01
   4.09612E-01  4.44973E-01  4.82540E-01  5.22281E-01  5.64241E-01  6.08447E-01
   6.54918E-01  7.03667E-01  7.54710E-01  4.28589E-01  4.08084E-01  3.87246E-01
   3.66247E-01  3.45245E-01  3.24400E-01  3.03802E-01  2.83599E-01  2.64163E-01
   2.46014E-01  2.29696E-01  2.15813E-01  2.04951E-01  1.97596E-01  1.94117E-01
   1.94789E-01  1.99787E-01  2.09137E-01  2.22681E-01  2.40108E-01  2.61057E-01
   2.85197E-01  3.12255E-01  3.42315E-01  3.75539E-01  4.11829E-01  4.50787E-01
   4.92285E-01  5.36344E-01  5.82964E-01  6.32149E-01  6.83903E-01  7.38244E-01
   4.15081E-01  3.93224E-01  3.70989E-01  3.48557E-01  3.26115E-01  3.03863E-01
   2.82020E-01  2.60855E-01  2.40710E-01  2.21998E-01  2.05173E-01  1.90709E-01
   1.79072E-01  1.70686E-01  1.65912E-01  1.65032E-01  1.68239E-01  1.75625E-01
   1.87175E-01  2.02793E-01  2.22322E-01  2.45591E-01  2.72447E-01  3.02821E-01
   3.36659E-01  3.73836E-01  4.14157E-01  4.57481E-01  5.03731E-01  5.52857E-01
   6.04827E-01  6.59629E-01  7.17273E-01  4.00351E-01  3.76698E-01  3.52632E-01
   3.28331E-01  3.03995E-01  2.79849E-01  2.56153E-01  2.33205E-01  2.11350E-01
   1.90978E-01  1.72508E-01  1.56382E-01  1.43039E-01  1.32896E-01  1.26331E-01
   1.23660E-01  1.25129E-01  1.30899E-01  1.41050E-01  1.55585E-01  1.74443E-01
   1.97521E-01  2.24694E-01  2.55828E-01  2.90779E-01  3.29391E-01  3.71503E-01
   4.16967E-01  4.65660E-01  5.17485E-01  5.72376E-01  6.30296E-01  6.91240E-01
   3.84226E-01  3.58393E-01  3.32074E-01  3.05437E-01  2.78684E-01  2.52048E-01
   2.25801E-01  2.00258E-01  1.75775E-01  1.52750E-01  1.31617E-01  1.12834E-01
   9.68738E-02  8.42014E-02  7.52540E-02  7.04174E-02  7.00077E-02  7.42591E-02
   8.33167E-02  9.72361E-02  1.15990E-01  1.39483E-01  1.67564E-01  2.00052E-01
   2.36746E-01  2.77439E-01  3.21926E-01  3.70018E-01  4.21548E-01  4.76379E-01
   5.34405E-01  5.95562E-01  6.59820E-01  3.66592E-01  3.38250E-01  3.09281E-01
   2.79840E-01  2.50120E-01  2.20355E-01  1.90821E-01  1.61842E-01  1.33794E-01
   1.07103E-01  8.22441E-02  5.97350E-02  4.01260E-02  2.39964E-02  1.19024E-02
   4.34366E-03  1.73889E-03  4.40638E-03  1.25507E-02  2.62560E-02  4.54867E-02
   7.00977E-02  9.98573E-02  1.34497E-01  1.73733E-01  2.17276E-01  2.64847E-01
   3.16192E-01  3.71085E-01  4.29339E-01  4.90806E-01  5.55383E-01  6.23012E-01
   3.47483E-01  3.16355E-01  2.84372E-01  2.51673E-01  2.18436E-01  1.84882E-01
   1.51286E-01  1.17977E-01  8.53505E-02  5.38676E-02  2.40649E-02 -3.45017E-03
  -2.80385E-02 -4.88611E-02 -6.51537E-02 -7.62389E-02 -8.15493E-02 -8.06527E-02
  -7.32744E-02 -5.93128E-02 -3.88474E-02 -1.21428E-02  2.03451E-02  5.81989E-02
   1.01027E-01  1.48411E-01  1.99969E-01  2.55360E-01  3.14288E-01  3.76508E-01
   4.41822E-01  5.10087E-01  5.81208E-01  3.27140E-01  2.92996E-01  2.57675E-01
   2.21291E-01  1.83997E-01  1.45992E-01  1.07531E-01  6.89359E-02  3.06045E-02
  -6.97020E-03 -4.31827E-02 -7.70936E-02 -1.07755E-01 -1.34197E-01 -1.55482E-01
  -1.70754E-01 -1.79281E-01 -1.80501E-01 -1.74047E-01 -1.59782E-01 -1.37799E-01
  -1.08419E-01 -7.21638E-02 -2.97054E-02  1.81496E-02  7.06636E-02  1.27357E-01
   1.87787E-01  2.51581E-01  3.18436E-01  3.88109E-01  4.60418E-01  5.35236E-01
   3.06042E-01  2.68693E-01  2.29757E-01  1.89309E-01  1.47461E-01  1.04369E-01
   6.02434E-02  1.53648E-02 -2.98994E-02 -7.48169E-02 -1.18417E-01 -1.59623E-01
  -1.97288E-01 -2.30238E-01 -2.57324E-01 -2.77476E-01 -2.89771E-01 -2.93486E-01
  -2.88145E-01 -2.73556E-01 -2.49825E-01 -2.17342E-01 -1.76760E-01 -1.28937E-01
  -7.48807E-02 -1.56700E-02  4.75828E-02  1.14249E-01  1.83890E-01  2.56158E-01
   3.30786E-01  4.07569E-01  4.86360E-01  2.84881E-01  2.44192E-01  2.01434E-01
   1.56627E-01  1.09819E-01  6.10903E-02  1.05734E-02 -4.15335E-02 -9.45251E-02
  -1.47440E-01 -1.99158E-01 -2.48422E-01 -2.93874E-01 -3.34102E-01 -3.67708E-01
  -3.93376E-01 -4.09956E-01 -4.16536E-01 -4.12508E-01 -3.97614E-01 -3.71967E-01
  -3.36043E-01 -2.90647E-01 -2.36849E-01 -1.75909E-01 -1.09187E-01 -3.80518E-02
   3.62033E-02  1.12760E-01  1.91270E-01  2.71475E-01  3.53183E-01  4.36258E-01
   2.64492E-01  2.20418E-01  1.73748E-01  1.24428E-01  7.24110E-02  1.76701E-02
  -3.97874E-02 -9.94599E-02 -1.60470E-01 -2.21742E-01 -2.82001E-01 -3.39798E-01
  -3.93546E-01 -4.41573E-01 -4.82207E-01 -5.13857E-01 -5.35118E-01 -5.44863E-01
  -5.42330E-01 -5.27181E-01 -4.99537E-01 -4.59964E-01 -4.09436E-01 -3.49259E-01
  -2.80971E-01 -2.06233E-01 -1.26719E-01 -4.40111E-02  4.04815E-02  1.25987E-01
   2.12313E-01  2.99332E-01  3.86957E-01  2.45781E-01  1.98412E-01  1.47913E-01
   9.41345E-02  3.69113E-02 -2.39317E-02 -8.82595E-02 -1.55356E-01 -2.24278E-01
  -2.93843E-01 -3.62630E-01 -4.28999E-01 -4.91128E-01 -5.47081E-01 -5.94899E-01
  -6.32702E-01 -6.58812E-01 -6.71871E-01 -6.70951E-01 -6.55625E-01 -6.26013E-01
  -5.82777E-01 -5.27067E-01 -4.60433E-01 -3.84704E-01 -3.01857E-01 -2.13880E-01
  -1.22651E-01 -2.98420E-02  6.31592E-02  1.55920E-01  2.48442E-01  3.40736E-01
   2.29646E-01  1.79251E-01  1.25229E-01  6.73246E-02  5.25107E-03 -6.13070E-02
  -1.31910E-01 -2.05822E-01 -2.82044E-01 -3.59305E-01 -4.36048E-01 -5.10455E-01
  -5.80488E-01 -6.43956E-01 -6.98623E-01 -7.42326E-01 -7.73120E-01 -7.89417E-01
  -7.90116E-01 -7.74702E-01 -7.43292E-01 -6.96633E-01 -6.36047E-01 -5.63321E-01
  -4.80568E-01 -3.90067E-01 -2.94110E-01 -1.94858E-01 -9.42263E-02  6.19345E-03
   1.05273E-01  2.03155E-01  2.99976E-01  2.16895E-01  1.63949E-01  1.06955E-01
   4.55513E-02 -2.06844E-02 -9.19678E-02 -1.67793E-01 -2.47404E-01 -3.29763E-01
  -4.13521E-01 -4.97014E-01 -5.78276E-01 -6.55081E-01 -7.25020E-01 -7.85615E-01
  -8.34455E-01 -8.69355E-01 -8.88522E-01 -8.90702E-01 -8.75292E-01 -8.42402E-01
  -7.92855E-01 -7.28119E-01 -6.50188E-01 -5.61422E-01 -4.64367E-01 -3.61578E-01
  -2.55459E-01 -1.48141E-01 -4.13942E-02  6.34195E-02  1.66102E-01  2.66969E-01
   2.08172E-01  1.53366E-01  9.42135E-02  3.02662E-02 -3.90006E-02 -1.13672E-01
  -1.93251E-01 -2.76974E-01 -3.63775E-01 -4.52256E-01 -5.40677E-01 -6.26963E-01
  -7.08755E-01 -7.83483E-01 -8.48488E-01 -9.01174E-01 -9.39175E-01 -9.60541E-01
  -9.63898E-01 -9.48574E-01 -9.14670E-01 -8.63061E-01 -7.95321E-01 -7.13599E-01
  -6.20437E-01 -5.18577E-01 -4.10768E-01 -2.99592E-01 -1.87335E-01 -7.58864E-02
   3.33035E-02  1.39673E-01  2.43683E-01  2.03903E-01  1.48111E-01  8.78221E-02
   2.25425E-02 -4.83078E-02 -1.24744E-01 -2.06278E-01 -2.92148E-01 -3.81277E-01
  -4.72244E-01 -5.63270E-01 -6.52227E-01 -7.36686E-01 -8.13994E-01 -8.81396E-01
  -9.36196E-01 -9.75931E-01 -9.98562E-01 -1.00265E+00 -9.87478E-01 -9.53141E-01
  -9.00535E-01 -8.31289E-01 -7.47627E-01 -6.52187E-01 -5.47812E-01 -4.37351E-01
  -3.23479E-01 -2.08556E-01 -9.45321E-02  1.71104E-02  1.25599E-01  2.31487E-01
   2.04282E-01  1.48481E-01  8.81950E-02  2.29303E-02 -4.78939E-02 -1.24300E-01
  -2.05803E-01 -2.91644E-01 -3.80750E-01 -4.71704E-01 -5.62732E-01 -6.51710E-01
  -7.36211E-01 -8.13588E-01 -8.81088E-01 -9.36014E-01 -9.75902E-01 -9.98710E-01
  -1.00299E+00 -9.88030E-01 -9.53904E-01 -9.01502E-01 -8.32445E-01 -7.48947E-01
  -6.53639E-01 -5.49356E-01 -4.38942E-01 -3.25065E-01 -2.10080E-01 -9.59291E-02
   1.59152E-02  1.24679E-01  2.30942E-01  2.09270E-01  1.54439E-01  9.52997E-02
   3.14009E-02 -3.77849E-02 -1.12364E-01 -1.91845E-01 -2.75478E-01 -3.62206E-01
  -4.50645E-01 -5.39065E-01 -6.25407E-01 -7.07322E-01 -7.82250E-01 -8.47539E-01
  -9.00593E-01 -9.39046E-01 -9.60935E-01 -9.64872E-01 -9.50164E-01 -9.16889E-01
  -8.65893E-01 -7.98724E-01 -7.17505E-01 -6.24753E-01 -5.23191E-01 -4.15549E-01
  -3.04393E-01 -1.91990E-01 -8.02099E-02  2.95253E-02  1.36649E-01  2.41702E-01
   2.18586E-01  1.65615E-01  1.08659E-01  4.73482E-02 -1.87430E-02 -8.98592E-02
  -1.65511E-01 -2.44959E-01 -3.27184E-01 -4.10857E-01 -4.94335E-01 -5.75671E-01
  -6.52660E-01 -7.22909E-01 -7.83951E-01 -8.33378E-01 -8.69001E-01 -8.89013E-01
  -8.92135E-01 -8.77734E-01 -8.45880E-01 -7.97354E-01 -7.33583E-01 -6.56518E-01
  -5.68483E-01 -4.71990E-01 -3.69565E-01 -2.63586E-01 -1.56157E-01 -4.90180E-02
   5.65061E-02  1.60215E-01  2.62549E-01  2.31719E-01  1.81335E-01  1.27402E-01
   6.96530E-02  7.79425E-03 -5.84984E-02 -1.28832E-01 -2.02490E-01 -2.78498E-01
  -3.55610E-01 -4.32298E-01 -5.06773E-01 -5.77023E-01 -6.40879E-01 -6.96121E-01
  -7.40592E-01 -7.72343E-01 -7.89769E-01 -7.91740E-01 -7.77701E-01 -7.47720E-01
  -7.02492E-01 -6.43283E-01 -5.71826E-01 -4.90185E-01 -4.00598E-01 -3.05317E-01
  -2.06468E-01 -1.05935E-01 -5.26552E-03  9.43886E-02  1.93233E-01  2.91560E-01
   2.47980E-01  2.00704E-01  1.50380E-01  9.68486E-02  3.99380E-02 -2.05314E-02
  -8.44743E-02 -1.51202E-01 -2.19802E-01 -2.89126E-01 -3.57789E-01 -4.24184E-01
  -4.86524E-01 -5.42903E-01 -5.91380E-01 -6.30087E-01 -6.57343E-01 -6.71773E-01
  -6.72416E-01 -6.58803E-01 -6.30998E-01 -5.89602E-01 -5.35702E-01 -4.70785E-01
